Year,Month,Day,Mean_Temp_C,Humidity_Percent,Rainfall_mm
1948.0,10.0,29.0,20.6,69.0,0.0
1948.0,10.0,30.0,20.1,66.0,0.0
1948.0,10.0,31.0,20.5,67.0,0.0
1948.0,11.0,1.0,22.0,70.0,0.0
1948.0,11.0,2.0,23.0,72.0,0.0
1948.0,11.0,3.0,22.5,70.0,0.0
1948.0,11.0,4.0,21.5,84.0,1.3
1948.0,11.0,5.0,23.0,77.0,0.0
1948.0,11.0,6.0,23.1,65.0,0.0
1948.0,11.0,7.0,21.3,64.0,0.0
1948.0,11.0,8.0,19.5,65.0,0.0
1948.0,11.0,9.0,20.1,60.0,0.0
1948.0,11.0,10.0,16.9,76.0,2.2
1948.0,11.0,12.0,18.3,72.0,0.0
1948.0,11.0,15.0,17.6,61.0,0.0
1948.0,11.0,16.0,15.2,45.0,0.0
1948.0,11.0,17.0,16.0,54.0,0.0
1948.0,11.0,18.0,17.4,59.0,0.0
1948.0,11.0,19.0,18.2,62.0,0.0
1948.0,11.0,20.0,18.7,75.0,0.0
1948.0,11.0,22.0,20.0,81.0,0.3
1948.0,11.0,23.0,21.3,80.0,0.0
1948.0,11.0,24.0,21.8,85.0,0.0
1948.0,11.0,25.0,20.2,89.0,0.1
1948.0,11.0,26.0,19.5,86.0,0.0
1948.0,11.0,27.0,17.5,71.0,0.0
1948.0,11.0,28.0,15.7,70.0,0.0
1948.0,11.0,29.0,15.0,69.0,0.0
1948.0,11.0,30.0,15.8,73.0,0.0
1948.0,12.0,1.0,18.3,72.0,0.3
1948.0,12.0,2.0,17.5,82.0,12.3
1948.0,12.0,4.0,18.6,88.0,0.1
1948.0,12.0,5.0,19.5,83.0,0.0
1948.0,12.0,6.0,21.5,88.0,0.0
1948.0,12.0,8.0,19.4,89.0,0.0
1948.0,12.0,9.0,20.5,89.0,0.0
1948.0,12.0,10.0,20.9,85.0,0.0
1948.0,12.0,11.0,19.9,86.0,0.0
1948.0,12.0,12.0,20.4,84.0,0.0
1948.0,12.0,13.0,19.6,82.0,0.0
1948.0,12.0,14.0,19.9,69.0,0.0
1948.0,12.0,15.0,18.1,64.0,0.0
1948.0,12.0,16.0,17.5,78.0,0.0
1948.0,12.0,18.0,18.4,92.0,6.5
1948.0,12.0,22.0,19.7,92.0,0.3
1948.0,12.0,24.0,19.5,91.0,0.4
1948.0,12.0,25.0,19.5,83.0,0.0
1948.0,12.0,27.0,18.5,78.0,0.0
1948.0,12.0,28.0,17.7,81.0,0.1
1948.0,12.0,30.0,17.8,90.0,0.2
1949.0,1.0,2.0,18.3,89.0,0.2
1949.0,1.0,3.0,15.7,85.0,1.2
1949.0,1.0,6.0,10.8,77.0,0.0
1949.0,1.0,7.0,10.4,76.0,0.6
1949.0,1.0,9.0,9.0,47.0,0.0
1949.0,1.0,10.0,13.3,66.0,0.0
1949.0,1.0,11.0,15.9,64.0,0.0
1949.0,1.0,12.0,15.7,46.0,0.0
1949.0,1.0,13.0,14.5,60.0,0.0
1949.0,1.0,14.0,15.0,49.0,0.0
1949.0,1.0,15.0,14.3,37.0,0.0
1949.0,1.0,16.0,12.3,39.0,0.0
1949.0,1.0,17.0,11.4,62.0,0.0
1949.0,1.0,18.0,13.8,71.0,0.0
1949.0,1.0,19.0,14.2,73.0,0.0
1949.0,1.0,20.0,13.8,78.0,0.0
1949.0,1.0,21.0,15.6,76.0,0.0
1949.0,1.0,22.0,16.3,82.0,0.0
1949.0,1.0,23.0,18.1,77.0,0.0
1949.0,1.0,24.0,19.0,68.0,0.0
1949.0,1.0,25.0,18.0,82.0,0.0
1949.0,1.0,26.0,16.6,76.0,0.0
1949.0,1.0,27.0,15.4,78.0,0.0
1949.0,1.0,28.0,15.8,84.0,0.0
1949.0,1.0,29.0,16.6,90.0,0.0
1949.0,1.0,31.0,19.2,94.0,0.0
1949.0,2.0,1.0,18.9,94.0,0.0
1949.0,2.0,2.0,19.4,90.0,0.0
1949.0,2.0,3.0,18.5,91.0,0.0
1949.0,2.0,4.0,17.2,94.0,0.5
1949.0,2.0,6.0,15.4,83.0,0.4
1949.0,2.0,9.0,16.2,86.0,2.6
1949.0,2.0,10.0,14.6,94.0,34.9
1949.0,2.0,11.0,11.4,96.0,86.1
1949.0,2.0,12.0,12.7,86.0,0.7
1949.0,2.0,13.0,13.4,72.0,0.0
1949.0,2.0,14.0,14.5,56.0,0.0
1949.0,2.0,15.0,13.3,53.0,0.0
1949.0,2.0,16.0,13.2,72.0,0.0
1949.0,2.0,17.0,14.6,73.0,0.0
1949.0,2.0,18.0,17.2,64.0,0.0
1949.0,2.0,19.0,17.5,69.0,0.0
1949.0,2.0,20.0,18.5,73.0,0.0
1949.0,2.0,23.0,20.5,94.0,0.7
1949.0,2.0,27.0,18.8,90.0,0.1
1949.0,3.0,1.0,16.7,80.0,0.0
1949.0,3.0,2.0,17.1,78.0,0.0
1949.0,3.0,3.0,17.4,68.0,0.0
1949.0,3.0,5.0,21.0,79.0,0.0
1949.0,3.0,7.0,16.6,81.0,0.0
1949.0,3.0,9.0,19.7,87.0,0.0
1949.0,3.0,10.0,20.1,97.0,0.9
1949.0,3.0,11.0,22.9,92.0,0.1
1949.0,3.0,12.0,22.0,93.0,0.0
1949.0,3.0,18.0,19.4,83.0,0.0
1949.0,3.0,21.0,21.6,95.0,0.0
1949.0,3.0,23.0,16.7,87.0,0.1
1949.0,3.0,25.0,16.8,93.0,1.5
1949.0,3.0,26.0,17.0,93.0,1.5
1949.0,3.0,27.0,17.1,77.0,0.0
1949.0,3.0,28.0,17.0,79.0,0.0
1949.0,3.0,29.0,18.7,80.0,0.1
1949.0,3.0,31.0,20.1,86.0,0.0
1949.0,4.0,3.0,21.0,85.0,0.0
1949.0,4.0,5.0,18.6,84.0,1.4
1949.0,4.0,6.0,16.7,85.0,3.8
1949.0,4.0,7.0,16.3,81.0,0.6
1949.0,4.0,8.0,16.5,88.0,0.8
1949.0,4.0,9.0,19.2,85.0,0.0
1949.0,4.0,11.0,23.1,90.0,0.1
1949.0,4.0,12.0,17.9,96.0,32.6
1949.0,4.0,13.0,18.8,92.0,12.1
1949.0,4.0,14.0,18.7,65.0,0.0
1949.0,4.0,15.0,18.3,62.0,0.0
1949.0,4.0,16.0,18.2,73.0,0.0
1949.0,4.0,17.0,18.6,90.0,0.1
1949.0,4.0,18.0,20.4,97.0,35.7
1949.0,4.0,19.0,22.7,96.0,0.6
1949.0,4.0,20.0,25.2,89.0,4.2
1949.0,4.0,21.0,25.4,88.0,0.0
1949.0,4.0,22.0,23.3,92.0,0.0
1949.0,4.0,23.0,24.7,83.0,0.0
1949.0,4.0,24.0,25.5,83.0,0.0
1949.0,4.0,25.0,26.3,79.0,0.0
1949.0,4.0,26.0,27.1,81.0,0.0
1949.0,4.0,27.0,27.0,84.0,0.0
1949.0,4.0,29.0,25.9,80.0,0.0
1949.0,4.0,30.0,22.7,92.0,40.2
1949.0,5.0,1.0,21.6,95.0,18.0
1949.0,5.0,2.0,23.1,89.0,0.2
1949.0,5.0,3.0,23.7,74.0,0.0
1949.0,5.0,6.0,26.8,83.0,0.0
1949.0,5.0,7.0,26.2,83.0,0.0
1949.0,5.0,9.0,23.9,77.0,1.2
1949.0,5.0,10.0,24.8,88.0,0.0
1949.0,5.0,11.0,26.0,88.0,23.2
1949.0,5.0,13.0,27.6,84.0,0.0
1949.0,5.0,14.0,24.4,78.0,1.3
1949.0,5.0,16.0,21.8,95.0,5.9
1949.0,5.0,17.0,24.5,94.0,2.0
1949.0,5.0,18.0,26.1,90.0,0.0
1949.0,5.0,19.0,27.2,82.0,0.0
1949.0,5.0,20.0,27.9,81.0,0.0
1949.0,5.0,21.0,28.0,80.0,0.0
1949.0,5.0,22.0,28.2,79.0,0.0
1949.0,5.0,23.0,27.3,87.0,46.0
1949.0,5.0,24.0,25.7,89.0,17.1
1949.0,5.0,25.0,27.3,86.0,0.0
1949.0,5.0,26.0,28.1,84.0,0.0
1949.0,5.0,30.0,28.8,83.0,1.1
1949.0,5.0,31.0,29.1,83.0,0.0
1949.0,6.0,1.0,29.5,82.0,0.0
1949.0,6.0,2.0,29.7,81.0,0.0
1949.0,6.0,3.0,29.6,80.0,0.0
1949.0,6.0,4.0,29.2,81.0,1.5
1949.0,6.0,5.0,29.6,81.0,0.3
1949.0,6.0,7.0,29.5,80.0,6.0
1949.0,6.0,8.0,29.0,82.0,0.9
1949.0,6.0,9.0,28.4,85.0,8.3
1949.0,6.0,10.0,27.5,87.0,42.4
1949.0,6.0,11.0,25.3,95.0,19.4
1949.0,6.0,12.0,28.6,86.0,1.4
1949.0,6.0,14.0,29.3,82.0,0.0
1949.0,6.0,15.0,29.2,82.0,0.0
1949.0,6.0,16.0,27.3,90.0,50.3
1949.0,6.0,17.0,27.9,88.0,1.7
1949.0,6.0,18.0,26.7,94.0,6.3
1949.0,6.0,20.0,25.5,80.0,0.0
1949.0,6.0,21.0,25.8,78.0,0.0
1949.0,6.0,22.0,26.0,79.0,0.1
1949.0,6.0,23.0,25.8,90.0,5.3
1949.0,6.0,24.0,24.7,97.0,115.9
1949.0,6.0,25.0,24.7,96.0,164.1
1949.0,6.0,26.0,25.1,96.0,105.7
1949.0,6.0,27.0,28.2,85.0,0.2
1949.0,6.0,29.0,28.2,87.0,11.9
1949.0,6.0,30.0,28.4,84.0,1.8
1949.0,7.0,1.0,27.6,83.0,13.5
1949.0,7.0,2.0,28.2,84.0,2.7
1949.0,7.0,3.0,28.4,86.0,1.5
1949.0,7.0,4.0,28.5,84.0,8.0
1949.0,7.0,6.0,29.2,80.0,0.0
1949.0,7.0,7.0,29.1,76.0,0.0
1949.0,7.0,8.0,29.1,78.0,0.0
1949.0,7.0,9.0,28.8,78.0,0.0
1949.0,7.0,10.0,26.9,89.0,9.9
1949.0,7.0,11.0,26.4,91.0,12.6
1949.0,7.0,12.0,27.3,85.0,6.7
1949.0,7.0,13.0,26.4,85.0,32.9
1949.0,7.0,14.0,25.7,89.0,12.2
1949.0,7.0,16.0,27.3,86.0,25.6
1949.0,7.0,17.0,28.1,83.0,4.3
1949.0,7.0,18.0,28.9,79.0,0.0
1949.0,7.0,19.0,28.5,81.0,7.3
1949.0,7.0,20.0,28.7,81.0,0.0
1949.0,7.0,22.0,29.3,79.0,0.0
1949.0,7.0,26.0,28.8,81.0,0.6
1949.0,7.0,27.0,28.5,83.0,3.4
1949.0,7.0,28.0,28.1,84.0,24.2
1949.0,7.0,29.0,28.3,84.0,0.0
1949.0,7.0,30.0,28.8,81.0,0.0
1949.0,7.0,31.0,27.2,86.0,4.9
1949.0,8.0,1.0,25.3,93.0,21.7
1949.0,8.0,2.0,25.1,96.0,54.8
1949.0,8.0,3.0,25.7,95.0,35.7
1949.0,8.0,4.0,25.9,95.0,33.2
1949.0,8.0,5.0,26.8,91.0,11.6
1949.0,8.0,6.0,26.8,91.0,3.3
1949.0,8.0,7.0,26.6,93.0,7.7
1949.0,8.0,8.0,27.6,90.0,2.7
1949.0,8.0,9.0,27.6,90.0,0.8
1949.0,8.0,10.0,26.6,93.0,14.7
1949.0,8.0,11.0,26.6,93.0,1.6
1949.0,8.0,12.0,28.0,85.0,0.0
1949.0,8.0,13.0,28.9,82.0,0.0
1949.0,8.0,14.0,28.8,82.0,2.2
1949.0,8.0,15.0,28.9,85.0,1.7
1949.0,8.0,16.0,28.1,88.0,15.0
1949.0,8.0,17.0,27.9,87.0,0.7
1949.0,8.0,18.0,27.2,90.0,1.9
1949.0,8.0,19.0,26.5,94.0,5.2
1949.0,8.0,20.0,28.4,84.0,2.0
1949.0,8.0,21.0,28.4,85.0,2.4
1949.0,8.0,22.0,28.8,83.0,1.8
1949.0,8.0,23.0,28.3,83.0,1.4
1949.0,8.0,24.0,27.9,85.0,1.5
1949.0,8.0,25.0,27.9,86.0,5.6
1949.0,8.0,27.0,28.8,81.0,0.0
1949.0,8.0,28.0,28.6,82.0,0.0
1949.0,8.0,29.0,27.8,87.0,4.1
1949.0,8.0,30.0,27.4,88.0,13.8
1949.0,8.0,31.0,25.7,95.0,110.3
1949.0,9.0,1.0,26.7,91.0,20.0
1949.0,9.0,2.0,27.4,80.0,0.0
1949.0,9.0,4.0,27.8,76.0,0.0
1949.0,9.0,5.0,28.6,81.0,0.0
1949.0,9.0,7.0,28.6,78.0,16.8
1949.0,9.0,8.0,25.1,95.0,168.7
1949.0,9.0,9.0,26.3,92.0,26.1
1949.0,9.0,10.0,26.9,89.0,1.4
1949.0,9.0,11.0,27.5,85.0,0.0
1949.0,9.0,12.0,27.9,84.0,0.0
1949.0,9.0,13.0,28.0,83.0,10.4
1949.0,9.0,14.0,28.4,82.0,0.0
1949.0,9.0,15.0,28.0,89.0,4.7
1949.0,9.0,16.0,27.6,90.0,28.5
1949.0,9.0,17.0,28.2,84.0,0.0
1949.0,9.0,18.0,28.1,84.0,0.0
1949.0,9.0,19.0,27.8,78.0,0.0
1949.0,9.0,20.0,25.8,90.0,39.5
1949.0,9.0,21.0,25.1,92.0,30.9
1949.0,9.0,22.0,25.8,90.0,1.5
1949.0,9.0,23.0,26.3,89.0,29.2
1949.0,9.0,24.0,27.0,86.0,2.4
1949.0,9.0,25.0,26.7,89.0,21.7
1949.0,9.0,27.0,27.7,84.0,5.8
1949.0,9.0,28.0,26.0,89.0,8.5
1949.0,9.0,29.0,27.3,84.0,16.2
1949.0,9.0,30.0,28.5,80.0,0.0
1949.0,10.0,1.0,29.5,82.0,0.0
1949.0,10.0,2.0,29.6,76.0,3.0
1949.0,10.0,3.0,28.8,66.0,0.0
1949.0,10.0,4.0,27.8,68.0,0.0
1949.0,10.0,5.0,26.2,65.0,0.0
1949.0,10.0,6.0,25.3,77.0,0.2
1949.0,10.0,7.0,24.0,93.0,58.5
1949.0,10.0,8.0,25.0,89.0,13.2
1949.0,10.0,9.0,26.3,86.0,1.7
1949.0,10.0,11.0,25.8,80.0,1.2
1949.0,10.0,13.0,25.7,78.0,0.0
1949.0,10.0,14.0,22.6,71.0,0.0
1949.0,10.0,15.0,21.7,72.0,0.0
1949.0,10.0,18.0,24.0,68.0,0.0
1949.0,10.0,21.0,24.0,56.0,0.0
1949.0,10.0,22.0,23.2,61.0,0.0
1949.0,10.0,23.0,23.5,67.0,0.0
1949.0,10.0,25.0,24.9,71.0,0.0
1949.0,10.0,26.0,24.9,63.0,0.0
1949.0,10.0,27.0,24.1,67.0,0.0
1949.0,10.0,28.0,22.9,69.0,0.0
1949.0,10.0,29.0,22.7,70.0,0.0
1949.0,10.0,30.0,22.9,70.0,0.0
1949.0,11.0,2.0,23.5,77.0,0.0
1949.0,11.0,3.0,24.1,73.0,0.0
1949.0,11.0,4.0,24.4,72.0,0.0
1949.0,11.0,8.0,24.7,77.0,0.0
1949.0,11.0,9.0,24.0,83.0,0.2
1949.0,11.0,10.0,22.6,86.0,0.1
1949.0,11.0,11.0,22.1,95.0,0.2
1949.0,11.0,12.0,24.0,91.0,0.1
1949.0,11.0,13.0,25.6,80.0,0.7
1949.0,11.0,14.0,21.1,86.0,6.1
1949.0,11.0,15.0,20.5,94.0,116.2
1949.0,11.0,16.0,20.0,90.0,4.9
1949.0,11.0,17.0,16.4,68.0,0.4
1949.0,11.0,18.0,15.7,57.0,0.0
1949.0,11.0,19.0,17.0,62.0,0.0
1949.0,11.0,20.0,19.1,72.0,0.0
1949.0,11.0,21.0,20.1,72.0,0.0
1949.0,11.0,22.0,21.3,68.0,0.0
1949.0,11.0,23.0,18.5,63.0,0.0
1949.0,11.0,24.0,17.8,70.0,0.0
1949.0,11.0,26.0,19.6,69.0,0.0
1949.0,11.0,27.0,19.5,68.0,0.0
1949.0,11.0,28.0,18.7,73.0,0.4
1949.0,11.0,29.0,19.7,69.0,0.0
1949.0,11.0,30.0,19.6,72.0,0.0
1949.0,12.0,1.0,19.8,77.0,0.0
1949.0,12.0,2.0,19.8,77.0,0.0
1949.0,12.0,3.0,19.6,60.0,0.0
1949.0,12.0,4.0,18.6,57.0,0.0
1949.0,12.0,5.0,17.7,58.0,0.0
1949.0,12.0,7.0,16.3,71.0,0.6
1949.0,12.0,8.0,16.5,80.0,0.7
1949.0,12.0,9.0,17.3,84.0,1.0
1949.0,12.0,10.0,18.8,90.0,0.3
1949.0,12.0,14.0,17.4,81.0,0.7
1949.0,12.0,15.0,16.7,95.0,1.5
1949.0,12.0,17.0,17.1,80.0,0.0
1949.0,12.0,18.0,17.6,81.0,0.0
1949.0,12.0,19.0,17.9,91.0,0.7
1949.0,12.0,21.0,21.1,88.0,0.1
1949.0,12.0,23.0,19.4,90.0,0.6
1949.0,12.0,24.0,20.0,74.0,0.0
1949.0,12.0,26.0,18.8,77.0,0.0
1949.0,12.0,27.0,17.7,68.0,0.0
1949.0,12.0,28.0,17.4,66.0,0.0
1949.0,12.0,30.0,19.1,82.0,2.6
1949.0,12.0,31.0,19.1,98.0,1.4
1950.0,1.0,2.0,19.6,94.0,0.0
1950.0,1.0,5.0,16.3,57.0,0.0
1950.0,1.0,6.0,14.2,50.0,0.0
1950.0,1.0,7.0,15.1,65.0,0.0
1950.0,1.0,8.0,17.5,74.0,0.0
1950.0,1.0,9.0,19.8,66.0,0.0
1950.0,1.0,10.0,18.2,49.0,0.0
1950.0,1.0,11.0,16.5,76.0,0.0
1950.0,1.0,12.0,18.2,87.0,5.0
1950.0,1.0,13.0,20.0,86.0,4.1
1950.0,1.0,14.0,18.7,80.0,0.0
1950.0,1.0,15.0,16.9,77.0,0.0
1950.0,1.0,16.0,17.1,87.0,2.1
1950.0,1.0,17.0,19.7,89.0,0.0
1950.0,1.0,18.0,20.4,95.0,21.7
1950.0,1.0,19.0,18.4,71.0,5.5
1950.0,1.0,20.0,15.1,69.0,0.0
1950.0,1.0,21.0,15.9,74.0,0.0
1950.0,1.0,22.0,17.7,75.0,0.0
1950.0,1.0,23.0,14.7,67.0,0.0
1950.0,1.0,24.0,14.0,74.0,0.0
1950.0,1.0,25.0,15.9,76.0,0.2
1950.0,1.0,26.0,18.4,83.0,0.0
1950.0,1.0,28.0,19.5,96.0,0.7
1950.0,1.0,29.0,21.0,95.0,0.1
1950.0,1.0,30.0,21.4,87.0,0.0
1950.0,2.0,1.0,17.1,93.0,0.2
1950.0,2.0,2.0,15.9,75.0,1.7
1950.0,2.0,3.0,12.1,66.0,0.0
1950.0,2.0,4.0,12.0,58.0,0.0
1950.0,2.0,5.0,13.6,69.0,0.0
1950.0,2.0,6.0,16.3,72.0,0.0
1950.0,2.0,8.0,20.3,94.0,10.9
1950.0,2.0,9.0,23.3,91.0,1.5
1950.0,2.0,10.0,23.6,91.0,4.7
1950.0,2.0,11.0,24.4,87.0,0.2
1950.0,2.0,12.0,21.4,93.0,0.1
1950.0,2.0,14.0,10.7,87.0,11.5
1950.0,2.0,15.0,9.2,90.0,1.2
1950.0,2.0,18.0,10.6,59.0,0.0
1950.0,2.0,19.0,11.5,57.0,0.0
1950.0,2.0,20.0,13.6,62.0,0.0
1950.0,2.0,21.0,14.4,67.0,0.0
1950.0,2.0,22.0,16.1,83.0,0.0
1950.0,2.0,23.0,16.7,79.0,0.0
1950.0,2.0,24.0,16.6,79.0,0.0
1950.0,2.0,25.0,16.4,89.0,0.0
1950.0,2.0,27.0,15.5,75.0,0.0
1950.0,2.0,28.0,13.7,75.0,0.0
1950.0,3.0,1.0,14.9,79.0,0.0
1950.0,3.0,2.0,17.0,76.0,0.0
1950.0,3.0,3.0,16.8,76.0,0.0
1950.0,3.0,4.0,17.1,77.0,0.0
1950.0,3.0,5.0,18.4,79.0,0.0
1950.0,3.0,6.0,20.0,80.0,0.0
1950.0,3.0,7.0,20.7,89.0,0.0
1950.0,3.0,8.0,16.8,95.0,1.0
1950.0,3.0,10.0,14.7,94.0,17.8
1950.0,3.0,11.0,14.7,87.0,1.2
1950.0,3.0,12.0,16.3,59.0,0.0
1950.0,3.0,13.0,15.5,78.0,0.0
1950.0,3.0,14.0,15.6,68.0,0.0
1950.0,3.0,15.0,17.0,65.0,0.0
1950.0,3.0,16.0,16.9,73.0,0.0
1950.0,3.0,17.0,18.2,78.0,0.0
1950.0,3.0,18.0,20.6,82.0,0.0
1950.0,3.0,19.0,21.4,85.0,0.0
1950.0,3.0,20.0,17.5,82.0,0.0
1950.0,3.0,21.0,17.0,79.0,0.0
1950.0,3.0,22.0,17.1,88.0,8.9
1950.0,3.0,23.0,20.1,90.0,6.5
1950.0,3.0,24.0,20.2,96.0,0.3
1950.0,3.0,25.0,20.5,96.0,0.7
1950.0,3.0,26.0,22.2,94.0,0.0
1950.0,3.0,27.0,23.1,91.0,0.0
1950.0,3.0,29.0,24.6,83.0,0.0
1950.0,3.0,30.0,22.2,93.0,0.0
1950.0,4.0,1.0,20.2,78.0,0.0
1950.0,4.0,2.0,20.0,73.0,0.0
1950.0,4.0,5.0,24.1,88.0,1.1
1950.0,4.0,6.0,17.1,78.0,4.0
1950.0,4.0,7.0,14.7,82.0,0.9
1950.0,4.0,8.0,13.4,85.0,1.5
1950.0,4.0,9.0,15.9,66.0,0.0
1950.0,4.0,10.0,17.3,76.0,0.0
1950.0,4.0,11.0,18.9,87.0,0.8
1950.0,4.0,12.0,19.4,75.0,1.4
1950.0,4.0,13.0,20.2,61.0,0.0
1950.0,4.0,16.0,24.9,90.0,1.9
1950.0,4.0,17.0,23.0,92.0,25.3
1950.0,4.0,18.0,23.2,91.0,0.0
1950.0,4.0,19.0,22.0,95.0,1.6
1950.0,4.0,20.0,22.9,96.0,6.4
1950.0,4.0,21.0,24.7,92.0,18.6
1950.0,4.0,22.0,22.0,97.0,14.3
1950.0,4.0,23.0,20.9,97.0,38.8
1950.0,4.0,24.0,20.8,95.0,31.9
1950.0,4.0,25.0,20.0,93.0,0.1
1950.0,4.0,26.0,20.5,93.0,0.7
1950.0,4.0,27.0,21.2,92.0,8.0
1950.0,4.0,29.0,20.8,89.0,9.0
1950.0,5.0,1.0,25.1,92.0,14.5
1950.0,5.0,2.0,25.3,91.0,23.2
1950.0,5.0,3.0,24.5,92.0,0.0
1950.0,5.0,4.0,25.3,90.0,2.0
1950.0,5.0,5.0,25.1,86.0,19.2
1950.0,5.0,6.0,24.2,93.0,11.4
1950.0,5.0,7.0,21.1,87.0,8.7
1950.0,5.0,8.0,22.6,70.0,0.0
1950.0,5.0,9.0,23.6,58.0,0.0
1950.0,5.0,10.0,23.8,72.0,0.0
1950.0,5.0,11.0,23.4,76.0,0.0
1950.0,5.0,12.0,23.3,83.0,0.0
1950.0,5.0,13.0,23.4,94.0,11.2
1950.0,5.0,14.0,24.3,95.0,46.6
1950.0,5.0,15.0,24.3,94.0,0.8
1950.0,5.0,17.0,25.9,93.0,15.6
1950.0,5.0,18.0,25.3,92.0,24.7
1950.0,5.0,19.0,27.9,87.0,0.3
1950.0,5.0,20.0,24.2,80.0,101.5
1950.0,5.0,21.0,21.9,86.0,4.4
1950.0,5.0,22.0,21.0,91.0,13.3
1950.0,5.0,23.0,22.6,96.0,0.7
1950.0,5.0,24.0,23.9,96.0,0.1
1950.0,5.0,25.0,26.5,89.0,2.4
1950.0,5.0,26.0,27.6,86.0,2.6
1950.0,5.0,27.0,28.3,82.0,0.3
1950.0,5.0,29.0,26.8,93.0,55.9
1950.0,5.0,30.0,25.0,96.0,31.1
1950.0,5.0,31.0,24.9,93.0,0.1
1950.0,6.0,1.0,24.8,94.0,6.7
1950.0,6.0,2.0,23.6,96.0,5.8
1950.0,6.0,5.0,25.6,83.0,0.0
1950.0,6.0,7.0,26.9,87.0,0.2
1950.0,6.0,8.0,27.9,65.0,0.0
1950.0,6.0,9.0,23.6,87.0,0.7
1950.0,6.0,10.0,22.4,95.0,36.2
1950.0,6.0,11.0,22.4,97.0,25.3
1950.0,6.0,12.0,22.8,96.0,39.0
1950.0,6.0,13.0,23.6,96.0,26.8
1950.0,6.0,14.0,26.6,89.0,0.3
1950.0,6.0,15.0,27.3,87.0,1.4
1950.0,6.0,16.0,27.4,89.0,0.3
1950.0,6.0,17.0,27.9,88.0,0.4
1950.0,6.0,18.0,28.6,83.0,0.4
1950.0,6.0,19.0,29.0,82.0,2.2
1950.0,6.0,20.0,27.8,89.0,10.0
1950.0,6.0,21.0,26.6,93.0,19.9
1950.0,6.0,22.0,27.0,90.0,15.7
1950.0,6.0,23.0,26.9,90.0,5.7
1950.0,6.0,24.0,27.5,87.0,1.8
1950.0,6.0,25.0,27.7,87.0,7.3
1950.0,6.0,26.0,27.8,87.0,3.7
1950.0,6.0,27.0,28.1,85.0,3.6
1950.0,6.0,28.0,27.1,88.0,30.1
1950.0,6.0,29.0,26.9,88.0,28.3
1950.0,6.0,30.0,28.5,85.0,0.6
1950.0,7.0,1.0,28.4,86.0,7.2
1950.0,7.0,2.0,28.8,81.0,0.2
1950.0,7.0,4.0,28.3,82.0,4.1
1950.0,7.0,6.0,29.4,77.0,0.0
1950.0,7.0,7.0,28.3,86.0,6.2
1950.0,7.0,8.0,27.6,90.0,35.4
1950.0,7.0,9.0,26.9,87.0,47.5
1950.0,7.0,10.0,28.1,85.0,4.3
1950.0,7.0,11.0,28.7,82.0,3.7
1950.0,7.0,12.0,29.2,80.0,0.3
1950.0,7.0,15.0,29.2,80.0,1.9
1950.0,7.0,16.0,29.3,81.0,8.8
1950.0,7.0,17.0,29.0,83.0,1.0
1950.0,7.0,19.0,30.3,77.0,0.0
1950.0,7.0,20.0,29.8,79.0,0.2
1950.0,7.0,21.0,29.7,82.0,7.0
1950.0,7.0,22.0,30.0,78.0,0.0
1950.0,7.0,23.0,27.1,89.0,57.7
1950.0,7.0,24.0,26.5,89.0,5.2
1950.0,7.0,25.0,26.2,91.0,45.3
1950.0,7.0,26.0,26.4,90.0,2.2
1950.0,7.0,27.0,25.6,94.0,72.1
1950.0,7.0,28.0,26.6,92.0,21.3
1950.0,7.0,29.0,27.7,86.0,11.2
1950.0,7.0,30.0,27.7,87.0,0.7
1950.0,8.0,1.0,28.7,85.0,11.9
1950.0,8.0,2.0,28.5,85.0,0.0
1950.0,8.0,3.0,26.7,90.0,1.2
1950.0,8.0,4.0,26.7,92.0,6.5
1950.0,8.0,5.0,26.8,91.0,16.1
1950.0,8.0,6.0,26.7,90.0,11.7
1950.0,8.0,7.0,27.4,87.0,2.9
1950.0,8.0,8.0,28.3,80.0,0.0
1950.0,8.0,9.0,29.0,79.0,0.0
1950.0,8.0,10.0,27.4,87.0,13.9
1950.0,8.0,11.0,26.0,93.0,36.7
1950.0,8.0,12.0,25.9,93.0,40.0
1950.0,8.0,13.0,27.0,88.0,16.2
1950.0,8.0,14.0,28.0,84.0,19.5
1950.0,8.0,15.0,28.0,84.0,5.0
1950.0,8.0,16.0,28.3,83.0,0.3
1950.0,8.0,17.0,28.3,86.0,3.0
1950.0,8.0,19.0,26.7,90.0,77.0
1950.0,8.0,20.0,28.7,85.0,0.0
1950.0,8.0,21.0,28.8,83.0,1.5
1950.0,8.0,22.0,28.8,80.0,0.0
1950.0,8.0,23.0,29.0,78.0,0.0
1950.0,8.0,24.0,28.6,82.0,6.0
1950.0,8.0,25.0,28.2,84.0,6.9
1950.0,8.0,26.0,28.1,84.0,1.5
1950.0,8.0,27.0,27.0,88.0,10.7
1950.0,8.0,28.0,25.7,90.0,8.4
1950.0,8.0,29.0,26.7,84.0,0.0
1950.0,8.0,30.0,27.4,84.0,0.0
1950.0,8.0,31.0,27.4,85.0,0.0
1950.0,9.0,1.0,27.9,83.0,0.0
1950.0,9.0,2.0,27.9,83.0,0.0
1950.0,9.0,3.0,28.3,82.0,0.0
1950.0,9.0,4.0,28.1,82.0,0.0
1950.0,9.0,5.0,28.4,84.0,0.3
1950.0,9.0,6.0,28.4,84.0,5.8
1950.0,9.0,7.0,27.8,84.0,13.9
